summonerId,puuid
yRTI9uMfpGb9_OzbzHBIuHxccYuw02tLMxaVWJ2mGEFhmmEDqwmnDOMMzA,roKvV1JN4CwoM1uu8esQTX79p9kx1BGSGgtwMvZLWC8fEA1jKbINravdA-Ld5GUfeILec38SK2UElg
0h1tuO_2fWR8Tf0Y5iAVns-w6XCFeMlSkmQxt-ZRur2cBxk1,yonCZJ64cn-yXSVb9NIXuNW_UJpNv11xLXfUrIvl6P8mrx8hypPXWCD4ISI3OliMSRCz8gzLjPhF8w
XapQg9j1t7XXgHmEUXfnFc-SahWKtmQ9UQpjCPPkG-mzGUQz,z5Y4ho6jxgPFT0aOxYHcPM9DBtoURnln54N5IFpPphkA1qFUpXB6e4iM2lL3aqo6yufHqVeHAOJH4g
jpdtUE2nVOvIWI0oTls9EodRoxGdjPU3_0uwIJSLtRwCmug,IaYLzkV0hBrtLVtQBjOx08INVw1FmEp-VmRN7cJ4mRpVtdJQWlDuCNgokPFE6j_IP3dPF6bKNE8Ieg
Otmuo2Z4h8gqfaX5nYCHXykC3C5UTltsCgFWMb_bF0BSGBobRSECCvwdCQ,PguRqb6R96uUg99Vy7mLV69LZKKZ-M2Q6TlOi0nyaftG3eM2T3SOEM8kVG1_hTKZYtF_eNQPXaqzbA
kTzu_1Vj_XpEPgRZsZEkEuIMu9ay_WRT_QruvnNO24pLu3IV,-HKEEYWy-5qxud550ynmwLO1JY37JDcZLgTAz_BdpL314StGV80dql4-C5OqunaP-cKrLx9TLpTQUw
qKfd3cSUeKXTNwrfMU91zuXYB9iLv8GE0NQ4mDGs174FUBU,sWYtuo7fIAkCpwZBdXzbM8NWJAYr1BGNyhWZK0LyIZ8Rbt3lbXwABNLt4wyk_301qJuy6Jwdzjkvxw
gRLDas-tjqLxFtlaCVhlg62uPj18eHIJYV0Szhg49EEmkxfep36tLSd8hQ,67xuGAtpYySmTsav44DurApbt4kjasSWtzjLOPJi7Vw9RWtf4lktWUdq6PEUjuoOzWA2kYoJzT1ktA
9UKamzjogioWOwrol-YcmNZQlyZnvONPUMg4qmAfofvrChs,zxW9gBm4LHYjVxgsMq2yQwoRa5Tcdsfpsc2K1Reok5s6f-QrskLB-V2n3MJ8oBeQy7gimUF2kqAtNQ
vg5g1m9fA1iA7ZMJqy84gOQQilQ-Jaie4EzaOIsHDqTfMEtx,MMIFAlGF5o2_2_QUsoPFN13GWFeJJ--DHf1HaaNUsId0z1hKixJNJBfHHyPsPZbPu4nuhGdXlwpKuA
U0EA26XXwUY84GwsSm9JG3q6uT0EKsCd92gd2ShoMP1pfo0,GIkEbAz8o92el07VFF1QlmihqqjPNGekCCnXxOBtrjpomlLjKNUs-aa5S4nAvR7jXQ_IzX4EsIWDSQ
QwEzbOq5P4lxPGGjZFE7qkg67mzaJkVmHtpZR3yRFADA6pc,O3MJzZeS0YrRt_3fHRodGEbLouJk9StvPWxdY3VX6BOCD6V_DG5veVM9xOjU5X9OsGjFuh6MxnoBdw
YZXJhkMLV1I7ac-gVsJI_J3EbmTQMKjqL_hWdS95vdTMIMg,8VTBgaPA4ORF3_tD_SOzqOPFQD6Z7pgRJZoN-t_wHddqpSyqgNyoyxZXX1UFLdUZYhwASNHJvR4RKw
sh8nEQ9UpTfSbooadSKpAclXsJh94WOhWWiXOFx2DLuR0sxAVXghyDFgMw,4G0XqADBnuErOHHUKSP1P4A7B0zNdM4aB8Voig332pOtJqtzH0yJZ5UAHqsU6Z6BxHHfTneYHQqviA
U6egwiximjunF_PLaIWgjoP1sjvAR-38lMGQziKquItbRzA,LK818K6bezeuqJcskt_Df9X7cVOZ3AJy9RzRD1DReT6ddr83OGKuUt-RHDTD1eYqNrua3luZ9D70Zw
6tlrDVbJlDEHQSrEfF4qlvsgqvhuiwmr02rqLcaAwATwJJ8,tvNpCwYxWOoe9MnibgN67rQgorNHKS3HLBPcO5_HoCeCL4uOv6wVEHGofh3MMnZV06PfZOMVjGcyjg
zBtCEDzbxKdG1BcdKrLMVPhrG3VUKZ5egkAraofClNV48z9V,m-y-bjCLxS8bcpA3xM3wtuZ44Mwe2P2dTmdvkwdikuUPflqiB7PqgWP76j6-ogtLNkrhwu3uMCh6Xg
eIg_UpN0heE17FskKoo6GT3Sy5Opn2QNN7VtIbD4Bol0zAUlXT0M9LOHUw,-Z_P67XOir5WRhr_a2OpfQ0q7H_0FZYC6gN-xvctWAXmavFIjuf8sDMh-nZ6J7vYsrequ-WMq8JVoA
UxiVZWWbzzolYfLPsFIl2Gqz6fGKUdXsXnsSnAdVs9fAuUrIIhk0IJynag,xm4z79jHjFLScTNT35j7U3zzvJ0f8pS30W7Ili_KHvjJ_9QujfIJj-EC0-WObkOpwTyvrdRb1TBxHw
Q1PlCuTcG76wGAJMLnK1GYn8iFsZd1LgTJzP_9dN8UvMCmhNrfNEHplXfg,sWj9PEz9tgAK4tw9DHx_rltgvI8y5vVve5jEeVjFHctfoOcTLim8tXaXGAAkjODe862jBJQBdoXevg
w0X7upQ9C09kiM6Qtkl5gCRI4zDIE5gDFM2KW6JmVKKQLWk,fmgEzLJwvLkuFbZ6xrutmx-2Q4_lQvffLSCUNvxR9zsI5oZfvMFSiSmO5a3XQ1ZzO0OsngBeTKs3Dw
2GDU8HZXRoY8o7Y8UPcgwULu9F_u-6UsDYIAp5bHS5aqcuw,gpU1fm_YCSQaqmYrcizgiaIo4fiCK_6vqY44h6sSeHnMMbKDCc60nCNvzp07upRKkhVMPcQHlOvK3w
LFSS578cuHpQ1qfy7DBRzpSYydvdwt-h4F-f2PzrQHvykoU,CBtnMKuaocqkgmlkfrgmmq3bnoiEjRuZoTcLvDqhJRDLeOgORkW-Q2hou-zgMievZ-fxT8DcuTz_nA
m1DLi8tIFZZCdtvGuHImHTKPOch0py7Hv9JCMtKj83bSOr8,QYroP4zfu1xYVqTQzhhQBURg-6xr9YMo8GJSIPUE2k1kyXqDz-qSssd2I1nUsqxNdPz_38X1PRGVzg
AgGuki15YzB1fPazsVfExKzLj-o3RhPm5X_Ir49Q60AiLG0,_s4yBBHszDj2UntgZD73j6HwGEixh36bhRrEbhUrgkT-oF4Jl9eA8-wWLcxKrOXz-6UxrivnzLHSUw
_FR3sAqOp7ZqnENwUOyr5AJ6j1wYJtRTqd1b-KStsWp8XUTU,ykBVq20ec0WxmmnB6TgGprgUStr124CFir78lYMzdCLYOO4EL8BHPbGuA03J1rz0tOR-qmnReu2YvQ
559VYkVCyEtQHUAi5OnPii7RrKZonLQYpq_9KWnSOhGTiAo,0xu9L_PwlyQ8OhJD65SVkFmwVxw5BXsG0qNNTXV8l7QK1vEXrY0dQwL4ifv4w9MmXhMI0_guRwpg4Q
HJlN2U6WyeTgZzqBKnR2sxCTBQsv7GwSxGNSA9B7TyqoOJ4uTArlWIkAwg,jPw2GuXAVC8gFz0vIFdfp56-YQc1NbUvP0_UI7gO5yqciRswUP_rH_W8qyoIaHBxX6sa5fsF7eMLYQ
861jIp7slKSH7U6wybfMj2JzcadQPdy8_aRHcEgkzk1vA_0k,-QZWxdF78-KAudH_HqVpzgJpaiuL-_47pbuaVF7EcLIoKdtYtLcpqSDE7ESrYI_YhvhUQxKeYR121w
69huYQGU9Af84sAALz6FwwZxq_SmEZI-J0hCF1T-SAg72XY,f7Y78M01MuSo3QT3vepb7TdgTwEMk7t1h_BDRh9R9d9nm_U7i7lH6EcWTeZ6jO_e9SG2Fx2-v1nIew
NYnHpVwbKBx8Iz1RW8WOKObNtoKufjZXxKODWCzLrVLH0pn6uJtyXxJMZw,qSfbon7XDTPTLUt0ypAVvQufM4pn1ZMmW9O9qU0fIA6jxRrCJIOfgwhQdjVdSOKcVgOS6fF3PUAlLA
-3JzzvIgZSHHHpKkI1r4vtZafZ7-6yaqwTJC5fqtETYuBRY,WCJe-G0ddDGa27NuDGdK0yVOcy4ql4cDksQUwwMCzjlZW8M-SAtR12kwKlHamUKMM5B_A4-zM79djA
780mLNNSr6NX3CUzZ9GwpQxk6lgNky54qY3ZP7rZnfeCQfR9,idwxatgB37h60oC2Bv9_1bJIJ1aX_nUyQbQ9_Xl52ZezfadIf9MgPUm_xpWZ4HPgKpUUisXMPtYyDg
UapotLNYicDzjs3HGLk84ny-4zNc5Nwe3nF3Hz7Y8BCFljI,pw9pd_m7gCtOehkgJLDNMJAu1bKJsUH-udR63IxYD3k_FcuWw1cNmQAORpzlM1XpPJzI2Hz1-vUljg
POGrs4fE5YK7WnPaaJ5RHuD6Ten1Tj5SvR6Qww22Ef_pXx5znhLrgsMuzg,gOV0-U-gZxK736NJJfYRITAi6SD5uN_wB7R_D7XwXFXB6TgTWRwJ-952phUW7nlIb57QPDkZZIrGPw
Pa5cpC1FM6ZvExvfCs8Remn6f71kwHT6j5VGpmI8pCb-5Ms,mWaz_d8eBgm5pdJyDS3AYLXEJZu_V2VfPMCPc7esRaMuQzS2zetR_LTJiWBobtyXLEWdOoOPSpSrcg
FiRY5eeAHxUKCa6obqL2q408N_h5q6imjCSDYq0s6j6PmhwV,9UuZy9kJR4mQ67AY163lREwQN49QxjKbXeg4pssIMrPQOJCSgSSKEXBFNKz3llXcPV6UpExY99bcfQ
ljBKr1Q9mqmNoj4gThCTrXkpediViXz_v_ALea2HTNIHv035,EUIwoqy65Lq3mi6JtnhO8NDVhXxjOwykyBefJFpSsTtz_4Zw_FKqbZMNxABGXMjBanU7mk9nT64U8w
7bIjPDBg5yzFVOuJ4Ll6292nI9iTWkqworxJ4QKl5_yfXkIHqjvp5ywblQ,c9EYtrpruqhUkYPZm04SrFCVl1loB26CfILgGp3fJrx1lMEvbdLh5VoUlrMNkkGcHcIeQVnGtZPwZA
NdVPPdfp7ZEv7WXq0FPFFkO65Oa8Y4L_MTgUsvqC6UtmjrY,-cpNgomd9dwy-Ko_-66O9DxxW6sWg-xDML9eYYEK2f5SWTBVCf0B2iaCGPyv-M-AtRwhYWg-TFGUyQ
jPqiOufz7XC6QCzBN8vIpeCyrXaklZQNPm-t58_Ja2QJn9s,DerUmujnkvFadn2RPzKMvF-OSFItQP2XEM2qw5v5TxPXEVQsXU70k4Sjz1UM5jq-CxNygyL3aqyC8w
sq2JnaebfeGg013ixVoHBGqPXrDDW6sd38PjqGfHP3gO7Og,4rPfpdwZ9NR90dqXht4-qi9eexa7TL5TOBY5HEg-Kk62rfCMOtqSfmC3-k1uwaxykNEd0zlj43XSXQ
rnZgFCm8p9cz9JoaLAIKD6ntDRUE06d4CReryMTJB-tyuUM,kcOhSw5GI1SQEBHYitUV6YwfK9Y5fdyK8gf2w1DVmnAwO6SedPjgEF2WcqC4iU1v4VdnD2cXb5QdBg
0ss5A5UVmf4GbDCZTV4S7zdLgD7cR10aIUvVEXbLeLBg,EUGeuZS58GpgH2-juFnOUiXc7CdJW-pYtKFlBf7iKxpCycWdpT2BOUm8TIb7FePZEXDPiFHkyMB5_g
c0Q5vImsjm9M6ARfB72ffDuJU4lP3pnuZ8x4_UXYe1MNArMU,kJ38wDkeEvBB1Q872TK5YrquoGUoZSVDaPhbwE22oDit0XWp7hdHv0p3BT3F6LerbQJzBGlVTdxmQw
GHjqWDXLoYDUIp0wZpfip1KerUefctlTJlmgBUmwhB_T_2kS,FST9tP74OwDxNSOlg7oBNkq5kRYj35gMx7VWqusPTdzgGaYRKm9sH3oSZ6qiBGzwGaaDarZyvQrVRA
w0drMNZPoq1GO0WNZPKENnSTWRWXV9b3aoshJta65EVEYak,zq649wwiZ2cuR3sSYKRPq29-6oqx7VqAdcQV7L7JTDkBE5vz-78QSrXXHmC1z55D2OLYt98UqPIuvw
l7gxYpxSIkup82kXWV8oMOQNAKOqSYUklV0UMKtz_-J6Ztw,GqjC6Psf9ZqPaF1s0l-ngxqLz-FADcx3E4UHZSNF8V3r2yIHZfs8GmwEG_lEiCp08pp5HONUxCyJMw
uX_oscCswFzBrY1yKaEZUp3bjYvhV9SaSKs2v-1TZoEoyMM,9tYjWLTcBmTmSFhhMASEH94vNSGvLBXbjessgb67_v1zKZ_xwp70fFKX1dQS7pL9cEyIYjdGtOIytg
4Xd8DS_2zgEvOO3lcHn6-AWAs2jpQNV24e6ZDpqFavtzCjGd,wnjvNMTdEV21U7C-eZfGI6tTICrzFAGtEMiC2IesL4kTuXKFUoqLt8BobC-z3gF9fgdciHLaHfiQpQ
AOp2-rY2aJLkpTc_Yu2IBsNhcgqZ5j2XbL3txKKZgPIroWk,wsTkRrxyKKndi9btjgzUhaiZdKU_fzqmaVXjOpHi_49ssn3dSBVGolEk-asX3tRiafIebeDv4tPUtQ
K7o_wbnt0fqiymGkevl15IQ69lCssYJzX7O3d_B8iI0nCngEbH28IS2-5g,TEljOikbyiVz5dLlBwzp32KY2n-zZhV_Wy-yoW1YUivdBtyb8RymKXv2Gg5tPFND3nwFAmeg2mq-lA
IzdUHr8Gm5cUGutjhp-kzI8fOMRxx5FeW8l_uzxrMqKdD-9EaxKw3hxEFQ,vH0NtDeYTa1K0nIugGoPI-HbKuaXjYPUrvc8EboQ72FsWbcxJ0VpH7IihkV1XOAdohcSZ02eBOw5bQ
l18euK3AbdW-SjPK7GYL_Ha9vmoXGrKyWYCM0S2_kpArXGFBY6QRR4uVBg,3Boy_bhXUkV7bf_hQuLkoG_8C9O9G3K3F5gGcyn1a8DZ-4SOrl7y6PmeuYECvGOja4bGQLA_AGE-ag
xftHIf5UWf0_D_jxYRPYtZKHAjN5Y6NAUZQEiQp2iLm5d2E,quBv3r17XZw1Kknr2JX06XvL3L8eY1s3EKtcUNW0hR9f63omOT44oYh0Efb8ZeAwBL1B3O0Jk7vMtw
oVUUqXJRKhiBC21EYLztuHZ-wnXu7N9A5oKD9JGTgg4x7KY,Ptbbd6Mh9qEX8sFTXTiW5L0NNYWRAG9n2UajzvrKghPGT-2ZQz_O-w7ctFgFQrz71GX1bNO6K4jp6g
Zw-ATYiVFqynNJpfNEWCQYHspy6rmuvw0jqnla8rgUCpamY,8GMHugs9dFvzqn5QuWqP_-Qhxq1AYe_rRlaTKQ1cl-wRt3EBJFD619Gs6nfoL8Oe62avaCvfLPtVIQ
YtMD8ZFsqLevbcJzJejNtafNbTOX59t600w_mioD0nNKaMU,zLLOzV0pc_kyX0rAkaSm6ySJX0xUs6KsMXETYcr_On1asMNeIDqi7AnkWH60e6-jblr_U4u__WtTzg
wWpAiqhuyirsxCajneOtWWm0HNbARZRL6zXQIh01xsPrJqA,FxcaZQQ6SMAnN2QCz6092lKCK5EyHVcUX65QHJVXSMuR5M11PegxLwRi17UPDcih4BlFAG2a2roVgQ
4eE2osK3_nruTup4IRywmVtIQc5i0JH-68jhOiFefRX0dnV6Ic-nwH2nTQ,PB03ZU4W3Ykx3d3R6IXpAGlex8Iy80BgcyPBDxZXwNWKSdmXdCfYtcEte9PlIoLSvkrKjNJiiPpxaQ
gp6vfAo9VaB8BgroD-p4vQiUzu6kROS5wVzFc3aceU7yDlo,KMCHLQGyezSKQQi9FDhQIAW-ih1iaUl5p1LuwUfCsFmhKTmmTVVc1zqE6BfTPJNfYwq8mCOi0-64Vg
vwu1pL79ws0U0tFi2DdG7hI3xpLfehM5r7eWqcwcCIIp8Bw,Gv7k9kW22Vktt4OPh5ECrEV7lwF_OR1jCJJjtIFsvExWCy_De0VMZquXL2uzVuQ8Pb9vffgGgxYrxg
8v0H4qWA-Jy_73YOTGbc_csOmQadfmJMIAJlYpAyak4Y-lU,8i0TiBtiwI6A0YXeGNclHca_2l24A6s-OaOiYxXLb252RtyRDKw8MJ15vFQZ1R6IPmscBROR_Mp4SA
LhJztNwf4BMWAeBkWgQ08Tm8hxzGCw2eKdKiRsAT2L0r7dw,BnDTnjy-DD2dNkHfD-S6gFNXWPTyu37tFHhgY7QRNR0gVZhT7J8o2LGrUYcu6TffzLTyEOKC2HTMdg
TRqK9Xb28Gp4uSBltTO9fBaRRRdZTCYT_-WWS4uoKmAczJfD,H9Ovj5XkOLlfdj02qno9c_cfdEjI2ieM3ewakfaiTtmSLFBvG1iLkQIgfcBflTZnHbzpRYvCPBegjg
q5lerLwhp3ukxcgmuNT6j0Z63_243shONbUc1rSRw1JBFnA,P7mVvGEunfFiIqDmuQIulmoEr-z1lmnJ0HyXD0fniDAp7tjSTs3XKz4B750cbE2UGNNT0Y8g6SytBg
jfcqhIvGjNHl8AmJCqt0ltXQaiddx-zM0rBE4QZUndSyGbXQQsdPupZ9mQ,JQhBNpdOUpt5GYwkpc-4n1bzDNdGKYtqOn14GVeCOCIFVnxITINeVFqF9ZXqUTDoifesM0sUON94oQ
jwuUEUEKTHaCfYhvLBBeVuT5j-NDEE0ch8vdvcUPw0Eu96g,KpAisBvdbREVCCHcVgUiTyal_6TbbUeDu6Z9HjcJuK1lTo0KLcxZAb3wcXYz4ciZ_UZjPYZBfqkq0Q
Kmu9PHxocOHwnVGfEwOBYWnXwNnghltQr9EG4gRC5vpc4C3DJwuBmAnD5A,QNlb2TO-7L2ghehdzSYmBRAnQtq5edfFCCdv-2Bvjxfv37MpksqcKny7KASlwZwXcfAwM_EHkGVmPw
fNTOCU6M5RUg5oamEZVZ3Fma7BIGmIIUhJMgGFhiM8hRfMx4jgHu6RsWoQ,C0hLTy250KAmNe2VXwfhGoYzC_sQbM2bj1EVGZ_Cfh7QaUojUbH_9moVieLqj0FjmOPxvkQUdSttsg
bmO6YsRNi0E6ZhY7G_AnEnJZWZc9zlg49R3z_-fL04JYn5iVZJVdHvW_Jw,aIyVWDEQ9iHXL0nwLfjyaVc7Iqg8dNb8I7iLDLeba7Yi8dWROhjf1OBd38n0T24ZfHp80wmKxdTgZQ
m9uaV6RGSi0QPiFL4Gm2v_zeVdoLGMSG1NDc1nkNt59vMpW7,C20-gDj8d52oSRcigY847zIBRBWSSD18Ef_5zmAn8zVY9mdcFO0YF9E76G2QdhupZmB8Ad3uC12YxQ
fDVPa4jJWALv0_PwIdTbYNIRkQEBa7Hx2cGUXX37voU2rEpq,Ld1CDhiKflwA8sI7FiBqkJpEbWZ2jA6qMhBMuBvRN2pfejGKsQd1xd270yE3slnDf0rGOVdYB1o3xQ
8TJAMoYhw5NFdc7pWz1SwRKKV2Lipu2jOkq2oZi-2rbZr68,5t9PI-iQZOaIMNm_Bz5p1NY-oZUIRZsSRuac-bwwUxTjEtmfrWRxkjskoz8D6KqXEQrosxHtuyncqA
c7kOKMtE04JJGTQt2YYxIExSVbf72lsswjXIxaW83XK972DG,ZVV3ZcIKn7hsyeV5Bzd3eB0TVDpcgDSDEoBClEKWWs_sxifBpiy6Ty3-c5kHv2JHT21bqcrfb7zQQw
sz14ZUe6cB_wbt49hpu9RJCAzlCtH63dqp4jx_Icrl_eesQ,F_KsVYG3MC_IsBPuZidRnRvu92S4kVb8Rbe76oYekdSsA1U1hWqb5WXDUNkJ4brN8k9l36UNTksYKw
sQiqxzzVjlyBRJV7YCd_fwP7bAC73W-sa3j5OtHNP_0LK5I,TWJyTAAnm5U6aZoDfTDfU8gw8U4VsBQN8-T0BTjDIV7B18M2A2HSPb7XiYuwco5og1w83pA7ki5VRA
t0PIuk2hIFYNucO-WyorQViad2u5GdWbj-c2kzzJ-dRbEBo,3HExndi4qUV2Evzsg5XZDRNpHy55XwYq0YaLNPzc5b4Djqh3_aXA6LV8gHNEE4Ar5YajjTX4uzfXIA
94U7L67Ywq51pU8DhUTbb0KXIamdl2g7cy5BONFwe6lnXus,VLEI-sX4H3ID-zZQ7P3BuUqCWGv9kBWG-DoBq_FnuFy73ahB82FuOfa04EIPY2fQ3Mdy4Q1NJ2MU0Q
rKqZMhuDQEvE1iB7VI5GYcBAEogSG-VKdHuDGj_1As9ZeKQ,QYSudOD7jJbqpESo4qyt39BIVnwYKeMrDVNeZvpKvNiiO7kK165FBuD009PwlPydSsOWiprgk7yBAQ
DL9dwYBHwqqjDfTUidkasK85tAebK1pS9OJfduhkd8x7ja5NP_1Wwj27vw,tHuhEtf6kq0d2Aoses4d0pBexJVVIROqkTZwtd_SnMm5rPffP16s5fvkkHQSyvzYI6arKf30kqtQ8A
WLP6kmOFGvvfLTKmVDxFXXokuzdL-RtFYXAG7l78-0lXt13O1zyrdfTkvw,PRB_rQkQADTYGNVo3lGtHUxjnknCBm9MJ-m4ZpAGiBohWx6VHXM2hHpWHjhmfTH-SIOyVXhgaE-RTQ
5yHh_gvEPCg7RHMKtTn5ch-TwzCnHQNLa9dV5y2vLd77xjs,PY1uXIrUKmPcx3FBD9mIM7A9-cvIL4llx190Qa50GfhjnRAQFjBLli0Aeod5YzFlvF1gtCCrLKjN3g
FaDXZSQmDW2QiOMIXzs3KYc_aLaJufK_8nPxGYrljrZh,YPTxtPhGdge7ShyvpBtSlEekis0fYKXl1_BovdayEFdWapNzFZqXypO_5_NAQLccZSEMRg5epGRx0w
5h6HPCenRytyFgkKk6bzPlu5bVsSUlSDN3S14ojbWv8AyEA,fFmrNXXMemYFWKMb36Wdz3Ogs1DHNZE-UlnTeRAM0OS0CXWreXUbCSceRSNOQFlx4QmNGyaO3tgJTw
itJdZOSfZL8-mhYebQoMyigw82KC4rh14vksXi6qfzAC3_JA,xtyGClCpBMMjo78TByCHnUWYTzROD1ImHdYf5wfXm6YgIv5nkMYkVL-ys7OOYYZcrJjOMx1Fp5bCkA
EGCNYSEwidXC5YDqfzIsV-_TWpRBJaLoOs-8sPp2CDVtt_BKJip2pRRTwg,Pgdl5BjutaI5SFlC606lGqZbEQxc7ZpaOvarBDtQuTQJkMvOiPpH9z0-bvNTCKq_zO4HWQ8m1TCgGw
Ob7qPfdR5xakrPrRoh4zuSNbx56h6SXcjWED2V7q6t1aiwE,gDv0JrsYh_9pZN-LMOGhVQSPR7l96-5mHlcF5ht8jJNXQU7JeNPIumdsK_enZeyeHqFcHh06aDdWMA
xhkkyfowE4I6J84ikGLKXRxPE_wO441G855T6s8lcrvqlunmTCDG93EhIA,9Wl0o91NyMrOLUS7_bnaEgFRFXveI1004ZRC36F2TaRVkJKiSlk5bQpcp0a7F0O0bJJsUiD2wB0WlA
FgPZW1aRZjvYiVjXu_bJx6w-H-HczcK_SBzCRTw47uwz5fg,WrLSMD-cAoxjGeK4JTDUv0V4SHx7lDfsasHQw-wUBrqrCXYr3IizTtM0n363rUYcCSEYHheZ4feuJw
bkPsm0l-8zN8whq8uIqGhJJajh5_yGW_vOh05eqTkJc4Onc,9SE4VkGNiceU4uT-t0QqPW3yio0xq48kQCrnBvK7OhyLx-iUDmbIkvm53R9apIB5Eh7W0K_1YOXKJw
iWDz6_PK7j773Jqf9UAmPPvhqOzk5lFBl8Xdm0GZu8O6NEg,Nb1mKRZpKNgUqr7F8xoHgIxuGbfocPNuThUg-iTYjVOKfvC50fQiO8D_ot4b3QbsV5bODF00FHKWfg
-8gD6ezWTBJjJBd-EAWOngpPOAEZ6nrpHZqlUYtsPNV2wWU,05aYs8eIgDfaG1DG0OpDWBcIlj-Pgur0CsWcm2mY5_x-tyIblDzi2Re5iZfyefhaGQwNe0Ew-fDnrw
KXMKsnDo5xnIye1HtkigF0OWrgk4gW2Y2EoZSb-D5EAmrTW8l63tomsbtA,07ouGGUeal6F1fPNdQdlfqHvSMFAWArlLvJA53JFhE-u-VzokjXTi7hdww2hhZsTgpN8m9sNPAwpnA
GKh8znmNVS7-02Z6FyA-AOJkrn8mt2-3regvIeoLurI-Ffw,Tu4hfhsqFPZESG7vAu8cpmE4RutDgIcHoFz2kfK7ntvuQ65gQOgWqCJQEjNqJxv8V63qNA9I3mEijw
5enwtb2XNm6bwHjrfLAW6QjkA4oHQ0tnB4G-zOTp3rWR4v56,5fY3XvMy77M81F2FJTZrsMjjWoUqgzXHRf8HSR3II1pFyJtCH0Og0b8VDQp0zkg49o4z9oUF5zGMMQ
voj_7HTNBMpCCiLEZ_ldtdCCxU1JMsApvi2lIsxgL30-ItQ,ThWFegoeUkkt8A93awIBJGeUK_0Wq4V9Bp_NsHJnLn_ucqiL7jSQY8y1LK7w9yABPjltDwDKSLGHtw
cTREE8Etuc3fxDfCOWbvzAbtSF11KSpFGxSLpsVJIiXKupg,rAhnAOLxjTa8QpVJd7-Y_B1UPAmjBMGYeqvUUcYBH5C8BcA9Y7vnBG5Zy_NxlE4Ew5S0n7P_KCpi4g
TBkhKkLBr3m72A525Pb0vpQgOIqAnA8eDxVKgMuvj23bxAQ,xzcaHLDFSzBQk7F0cjVe_bhCFmWKbUdPUnpipMElyzv9-Kdweu05zaioPIRGZj59wcbNugrONlc56w
1Uh2i_S3Ge1Py23_DPwGIFW73sj079-wLp_kAe-cFqDNG8AH0jgtvL_rDA,wgtncPoOJIn1ok_y00SYihbXjC-oWEWWUNZiaFMiCqugw7ukXeOy1g4QnmqQtTvd8N78FjPyZPNzUA
uW7BJuiF-DgGpLxG6zyCjk8kCYoEtfPMj6gFWqgek3LTamg,GPUOnYQkWLATxUyHnEB2WhjSZ4KdOQScpPNCwHBoMyFH3PtdzFhjD-WJ8BuQazf7WpZRqJcf1BmpSw
Re_cBvQiJXB5N6XqmNOfZUg12SuRdW2hD7k5kwD_T2WQ3JE,RoP2rak1EaQZ9orq5Y_iFj1vr05U3qJrJYgOIxNKkLuzn6YIRTzaOqA6XHu5gFNTJZ_3KX7-U_XuWw
2kKJvCAried_WzMpEUoLev6f195fSbZhhvP-iCnrVleJrIE,jrsZI6V4SrFAYhW2BMj0KCsce_EtnunXHlADP_MpLm05OVGuXDPv4Aqm0BH8nMws8rCzopNAJVY9qQ
OciDIyZK_B8pCDnPoST39NmoTwsRpK4DegB1pwmnSUq-1TYd,JijXgrpeMgXMj-okjgmRiRvg7EFfQS-pqg8WS7_64k2z4caLFAO7dU_yWj64hTNG_R6YV0hVVWaHyA
aYFtyA8OL8W8EHBRPDSNnS9rPJzCQYNTmium4siFerwo9gE,x8XKLwn5Zc2Q-CrbylxUUTyk6Z1lKmt_uSoqMaJ0mRF9ktgQvBxpFhvIHzaSf5u_tk9Bi8zFyA8Xeg
Oiol1cv-OtyJ7lLmlelPWMU5K8NwHyY98GIJqYK0oy086s8,OKXKkXk4rXSdZOKhqmEgnROojfRHJTjAl1A_pBZmPYjkS4wG1LefAG3Zp5Jz13HnPh9SAXQasucc8g
0ErFTZkt1aZyVgAnSvcXTHsYwlfP60wc52Pm2dfXrHIvxrs,LgLfczsljKYW4GRfy95C485Gt2bNBZcO5k8iG07JQenolq_0QcImPjmK8E9FT9Kirx_iw6X9owXTXA
Ozhp55zC9hQGDTNclO53aSlS435SatRvSkxtM5tAXE-pFUgebCfEGCbHbw,pycSr0Va3ueBEmXsnGEbjo-8lNhc14Sxx0wamSJbDFTOvd8OejsvwPlEvnC1hw6dNK1uHqpgX5gDUA
gwPJYKjNlGCt7TcRu-LxR0vH_p8Fyss7Cht_W-1LeVkFn_E,SpKXzlNYhiHocgVuxVm79m7sZex30kmpcNtIUcW_JzclS2IHjgzgiQKziylRhuWfKSUgIBB2O5ggJw
5zg9pXCnMVZ4i9XZIUjvIZVrP9pgzPnLqUVEPGFizhgh-4KF,O_JW5n-QD_RpG27dXQnddxCDAJpz-usYjCMUu6Rpb-cFW6CRUn9Hqgt55pazTokkH9cLV_8N4qRf5g
H4D_7LecoSi8qDXrynwUjID5BPGETNFnoX0or5VGvpV1Tu4,BehipSkT2ON6EDLOeAzlWHH0_9Pn3ioInuARzGnFqk6i1d-yzz2M4NsOMhhApGQDxCt-_VlZswEyvw
MTlqKxv8z-F8CKpEyuzYolQZORUMInYVbuNZ237Du_8-Law,JzgLuCJvxvnNpnzBWSTQkRYjb47FgmD_6Ep4cN-igBy3p59aPRmeUZPPcDjDu8Qwt306Vujo8hIXng
